headings,label
മൂന്ന് മത്സരങ്ങള്‍ക്ക് ശേഷം ഇക്കാര്‍ഡിയില്ലാതെ ഇന്റര്‍ മിലാന്‍ വിജയിച്ചു,sports
"സ്വര്‍ണവിലയില്‍ വര്‍ദ്ധനവ്, പവന് 24,800 രൂപ",business
ഇന്ത്യയുടെ റുപേ കാര്‍ഡുകള്‍ ആഗോള തലത്തില്‍ 'സൂപ്പര്‍ ഹിറ്റ്',business
'ജീം ബൂം ബാ' എന്ന ചിത്രത്തിന്‍െറ ഒഫീഷ്യല്‍ ടീസര്‍ പുറത്തുവിട്ടു,entertainment
"ഇങ്ങനെയുണ്ടോ മറവി ! റണ്ണറെ നിര്‍ത്തിയിട്ടും ഓസീസ് താരം ഓടി, അവസാനം റണ്ണൗട്ടില്‍ വിക്കറ്റും നഷ്ടം",sports
ശ്രീശാന്ത് നല്‍കിയ ഹര്‍ജിയില്‍ ഇന്ന് സുപ്രീംകോടതി വിധി പറയും,sports
"
സൈനിക തൊപ്പി വിവാദമാക്കാന്‍ ശ്രമം, കലിപൂണ്ട് ധോണിയും കൂട്ടരും; മുട്ടുമടക്കി പാകിസ്ഥാന്‍
                                            
",sports
"ന്യുസിലന്‍ഡ്‌, ബംഗ്ലാദേശ്‌ രണ്ടാം ടെസ്റ്റ്: ആദ്യ ദിനം കളി മഴ മൂലം ഉപേക്ഷിച്ചു",sports
അസ്ലന്‍ ഷാ കപ്പ് ഹോക്കി; മന്‍പ്രീത് ഇന്ത്യന്‍ ടീമിനെ നയിക്കും,sports
ചിത്രം എല്‍കെജി-യിലെ പുതിയ വീഡിയോ ഗാനം 'ഡപ്പാവ' പുറത്തിറങ്ങി,entertainment
ആന്‍ഡ് ദി ഓസ്കാര്‍ ഗോസ് ടു പുതിയ പോസ്റ്റര്‍ പുറത്തിറങ്ങി,entertainment
സൂപ്പര്‍ താരം തിരിച്ചെത്തി ; ഓസീസിനെതിരെ പാക് ടീമിനെ നയിക്കുക ഷോയിബ് മാലിക്ക്,sports
വിനോദ സഞ്ചാരികളുടെ ആകര്‍ഷണം  സാംസ്‌കാരിക കേന്ദ്രങ്ങളായെന്ന് കടകംപള്ളി സുരേന്ദ്രന്‍,business
റയല്‍ മാഡ്രിഡിനെ രക്ഷിക്കാന്‍ സിദാന്‍ തിരികെ വരുന്നു!!?,sports
"
വിന്‍ഡീസ് 45 റണ്‍സിന് പുറത്ത്: ഇംഗ്ലണ്ടിന് ടി ട്വന്റി പരമ്ബര
                                            
",sports
ഏകദിന കരിയറില്‍ മറ്റൊരു നേട്ടത്തിനരികെ രോഹിത് ശര്‍മ്മ,sports
ബാര്‍ബിക്യു നേഷനില്‍ മാപ്പിള ഭക്ഷണമേള,business
ശ്രീശാന്തിന് ആശ്വാസം; ആജീവനാന്ത വിലക്ക് സുപ്രീംകോടതി നീക്കി,sports
"""പരമ്ബര സ്വന്തമാക്കാന്‍"" ഇന്ത്യ-ഓസ്‌ട്രേലിയ അഞ്ചാം പോരാട്ടം ഇന്ന്",sports
"""കീ"" എന്ന ചിത്രത്തിന്റെ പുതിയ പോസ്റ്റര്‍ പുറത്തുവിട്ടു",entertainment
ഇന്ത്യന്‍ ഓഹരി വിപണിയില്‍ മുന്നേറ്റം: നിഫ്റ്റി 104 പോയിന്‍റ് ഉയര്‍ന്നു,business
മിലിറ്റാവോ റയലില്‍,sports
"ഓള്‍ ഇംഗ്ലണ്ട് ബാഡ്മിന്റണ്‍ ചാമ്ബ്യന്‍ഷിപ്പ്; ഇന്ത്യന്‍ പ്രതീക്ഷകള്‍ അവസാനിച്ചു, പുരുഷ സിംഗിള്‍സില്‍ ശ്രീകാന്തും പുറത്ത്",sports
തകര്‍പ്പന്‍ നേട്ടവുമായി ധവാന്‍-രോഹിത് കൂട്ടുകെട്ട് ; മറികടന്നത് സച്ചിന്‍-സേവാഗ് ജോഡിയെ,sports
നി​ര്‍​മാ​ണ​ത്തി​ലു​ള്ള പാ​ര്‍​പ്പി​ട​ങ്ങ​ളു​ടെ ജി​എ​സ്ടി കു​റ​യും,business
ഖത്തര്‍ താരങ്ങളെ ആക്രമിച്ചതിന് യു എ ഇക്ക് എതിരെ നടപടി,sports
പുതിയ നാണയങ്ങള്‍ ഉടന്‍ വിപണിയിലെത്തും; കാഴ്ച്ചശക്തിയില്ലാത്തവര്‍ക്ക് എളുപ്പം തിരിച്ചറിയാം,business
ഇ-കൊമേഴ്സ്: ഇന്ത്യ നാലാം സ്ഥാനം സ്വന്തമാക്കും: വന്‍ വളര്‍ച്ച പ്രവചനം,business
ഗ്രൗണ്ടിലെത്തി കളിക്കാരനെ അടിച്ച്‌ വീഴ്ത്തി;സഹതാരങ്ങള്‍ അക്രമിയെ പിടികൂടി,sports
ഇന്ത്യന്‍ താരങ്ങള്‍ക്ക് വിരുന്നൊരുക്കി ധോണിയും സാക്ഷിയും.!!! ചിത്രങ്ങള്‍ വൈറല്‍,sports
ടൈംസ് ഓഫ് ഇന്ത്യ സര്‍വേയില്‍ എന്‍ഡിഎ സര്‍ക്കാര്‍ തന്നെ വീണ്ടും അധികാരത്തിലെത്തുമെന്ന് പ്രവചനം; പ്രധാനമന്ത്രിക്ക് വന്‍ ജനപ്രീതി,business
തേര്‍ഡ് അംപയര്‍ പരിശോധനയില്‍ വന്‍ അബദ്ധം; പുറത്തായത് ആരോണ്‍ ഫിഞ്ച്,sports
ചാമ്ബ്യന്‍സ് ലീഗില്‍ നിന്ന് പുറത്തായി;  ഇറ്റാലിയന്‍ ക്ലബ്ബ് റോമ പരിശീലകനെ പുറത്താക്കി,sports
"
പ്രമുഖ നടനും തിരക്കഥാകൃത്തുമായ രഞ്ജി പണിക്കരുടെ ഭാര്യ അന്തരിച്ചു
                                            
",entertainment
അഖിലേന്ത്യാ സെവന്‍സില്‍ കെ ആര്‍ എസ് കോഴിക്കോട് ഫൈനലില്‍,sports
"കഷ്ടപ്പെട്ട് ജോലിയെടുക്കില്ല, ശരിക്കും മടിയന്‍ : സത്യം മറച്ചുവയ്ക്കാതെ രണ്‍വീര്‍ സിംഗ്",entertainment
യമണ്ടന്‍ പ്രേമകഥ സെറ്റില്‍ ദുല്‍ഖറിനൊപ്പം പിറന്നാളാഘോഷിച്ച്‌ നിഖില; ചിത്രങ്ങള്‍ വൈറല്‍,entertainment
ലീഗില്‍ നാലാമതു നില്‍ക്കെ പരിശീലകനെ പുറത്താക്കി വെസ്റ്റ് ബ്രോം,sports
4 ജി  ഡൗണ്‍ലോഡ് വേഗതയില്‍ ഡിസംബര്‍- ജനുവരി കാലയളവില്‍ എയര്‍ടെല്‍ ഒന്നാം സ്ഥാനത്ത്,business
"
ഏകദിന റണ്‍വേട്ടയില്‍ രാഹുല്‍ ദ്രാവിഡിനെ മറികടന്ന് വിരാട് കോഹ്ലി
                                            
",sports
രാജ്യത്തിന്റെ സാമ്ബത്തിക വളര്‍ച്ച നിരക്കില്‍ ഇടിവ്,business
"അഗര്‍വാളിന്റെ വെടിക്കെട്ട്, ഇന്‍ഡോറില്‍ കന്നഡയാത്ര!!",sports
മോഹന്‍ലാലിനോടും നാഗാര്‍ജ്ജുനയോടും പ്രധാനമന്ത്രിയുടെ പ്രത്യേക അഭ്യര്‍ത്ഥന; മോദിയുടെ അഭ്യര്‍ഥന ഏറ്റെടുത്ത് മോഹന്‍ലാല്‍,entertainment
"
സ്പോ​ര്‍​ട്സ് കൗ​ണ്‍​. പു​ന​ഃസം​ഘ​ട​ന: നി​യ​മ ഭേ​ദ​ഗ​തി ഹൈ​ക്കോ​ട​തി ഡി​വി​ഷ​ന്‍ ബെ​ഞ്ചും ശ​രി​വ​ച്ചു
                                            
",sports
"
കീര്‍ത്തി സുരേഷ് ബോളിവുഡിലേക്ക്; അരങ്ങേറ്റം അജയ് ദേവ്ഗണിനൊപ്പം
                                            
",entertainment
ന്യൂസിലാന്‍ഡില്‍ വെടിവയ്പ്പ്; ക്രിക്കറ്റ് താരങ്ങള്‍ രക്ഷപെട്ടത് തലനാരിഴയ്ക്ക്,sports
"പന്തിന്റെ തകര്‍പ്പന്‍ കിപ് അപ്പ് കണ്ട രോഹിത്തിന്റെ റിയാക്ഷന്‍,ആരവം ഉയര്‍ത്തി കാണികളും",sports
കടക്കെണിയിലായ പ്രമുഖ ഭക്ഷ്യഎണ്ണ ഉത്പാദക കമ്ബനിയായ രുചി സോയയെ ഏറ്റെടുക്കാന്‍ ബാബ രാംദേവിന്റെ പതഞ്‌ജലി; കമ്ബനിയുടെ 4350 കോടി രൂപയുടെ കടം പതഞ്‌ജലി കൊടുത്തു തീര്‍ക്കുമെന്ന് ഓഫര്‍,business
"ഹോളിവുഡിലെ പ്രണയദമ്ബതികള്‍, പക്ഷെ രണ്ടു വര്‍ഷങ്ങള്‍ക്കു ശേഷം വിവാഹമോചനം; ഒടുവില്‍ ആ കാരണങ്ങള്‍ വെളിപ്പെടുത്തി ആഞ്ചലീന ജോളി",entertainment
ആ‌ഭ്യന്തര വളര്‍ച്ച 6.6%; 2017 സെപ്റ്റംബറിനു ശേഷം ഏറ്റവും താഴ്ന്ന നിരക്ക്,business
ലൂസിഫറില്‍ ലാലേട്ടന്‌ കൂട്ടായി ലാന്‍ഡ് മാസ്റ്റര്‍!തന്നേക്കാളും കൂടുതല്‍ അഭിനയിച്ചത് ഈ കാറെന്ന് നന്ദു,entertainment
